,colony,type,week,frame_position,growth,wood_distance,comb_distance
34271,SH6,SH,2,0,0,102.0,327.2308053958246
34272,SH6,SH,0,4,0,65.92419889539804,125.1758762701504
34273,SH7,SH,3,7,0,28.0,121.26417442921878
34274,DD4,DD,3,9,1,33.0,14.142135623730951
34275,SH7,SH,2,9,1,18.110770276274835,5.385164807134504
34276,SH1,SH,2,5,0,5.0,134.21251804507656
34277,SH1,SH,2,3,0,103.0,187.84035775093702
34278,SH2,SH,0,6,0,12.0,96.82974749528164
34279,DD4,DD,1,9,1,60.0,21.93171219946131
34280,SH3,SH,1,1,0,27.0,526.5216044950103
34281,SH6,SH,0,9,0,73.0,235.05318547086316
34282,SH7,SH,3,1,1,48.041648597857254,27.294688127912362
34283,DD1,DD,2,6,0,24.186773244895647,141.6756859873987
34284,SH2,SH,1,8,0,105.0,169.24833824885843
34285,DD7,DD,4,8,1,120.0,61.61168720299745
34286,SH2,SH,0,7,0,44.01136216933077,56.0357029044876
34287,SH7,SH,3,5,1,35.0,32.984845004941285
34288,SH2,SH,0,8,0,88.45903006477066,57.245087125446844
34289,DD7,DD,3,5,0,6.0,152.97058540778355
34290,SH1,SH,0,6,0,86.05230967266364,119.85407794480753
34291,DD4,DD,4,2,0,118.0,323.6325076379071
34292,DD6,DD,4,2,0,42.0,52.32590180780452
34293,DD4,DD,2,6,0,61.66036003787198,49.8196748283246
34294,DD6,DD,1,1,1,67.02984409947557,14.560219778561036
34295,DD7,DD,0,3,1,25.238858928247925,8.94427190999916
34296,DD7,DD,1,5,1,94.42986815621421,58.463663928973865
34297,SH7,SH,2,0,0,33.54101966249684,130.41855696180662
34298,SH6,SH,0,5,0,63.0317380372777,196.65197685250968
34299,DD6,DD,1,7,0,47.0,227.26636354727023
34300,DD4,DD,4,7,0,1.0,6.324555320336759
34301,SH3,SH,1,6,0,94.0,113.37107214805724
34302,SH1,SH,1,4,0,131.0,165.0
34303,DD2,DD,4,1,0,63.0,95.71311299921238
34304,DD1,DD,2,1,1,44.0,80.77747210701756
34305,SH6,SH,4,2,1,13.601470508735444,11.0
34306,DD7,DD,1,5,1,33.0,31.827660925679098
34307,DD1,DD,1,9,0,52.0,150.0
34308,DD1,DD,2,4,1,133.18032887780387,41.340053217188775
34309,SH3,SH,0,5,0,11.0,86.55634003352961
34310,DD2,DD,4,8,0,5.385164807134504,3.0
34311,DD5,DD,4,4,1,30.0,36.61966684720111
34312,DD4,DD,1,5,0,34.0,68.0294054067798
34313,SH4,SH,2,4,0,107.0,104.65180361560904
34314,SH7,SH,2,2,0,49.0,75.71657678474378
34315,DD4,DD,0,8,0,7.0,10.44030650891055
34316,SH2,SH,1,5,0,43.0,213.56029593536343
34317,SH2,SH,4,1,0,81.0,68.15423684555495
34318,SH2,SH,4,8,0,39.0,130.9427355755179
34319,SH3,SH,3,9,0,41.0,39.81205847478876
34320,DD5,DD,1,3,0,65.0,321.6286678764814
34321,SH6,SH,3,4,1,94.0,1.0
34322,SH6,SH,2,8,0,10.0,11.661903789690601
34323,DD5,DD,0,8,0,9.055385138137417,286.7908645685912
34324,DD6,DD,3,5,0,104.0,45.34313619501854
34325,SH2,SH,1,7,0,73.33484846919642,257.73047937719747
34326,DD7,DD,0,2,1,51.0,33.0
34327,DD6,DD,0,6,0,104.0,79.37883848986453
34328,SH4,SH,2,8,0,25.0,84.15461959987698
34329,SH3,SH,2,9,0,23.0,145.41664278891878
34330,DD5,DD,0,7,0,61.07372593840988,101.21264743103995
34331,DD5,DD,4,6,0,3.605551275463989,112.60994627474076
34332,DD6,DD,3,3,0,4.0,97.6165969494942
34333,DD5,DD,3,4,0,51.0098029794274,99.02019995940222
34334,DD7,DD,3,4,1,26.92582403567252,2.0
34335,DD7,DD,2,5,0,6.0,97.18538984847466
34336,SH7,SH,1,1,0,133.24038426843418,260.76809620810593
34337,DD7,DD,4,1,1,3.0,12.36931687685298
34338,DD5,DD,3,2,1,96.0,47.853944456021594
34339,DD7,DD,0,1,0,48.093658625644196,216.0
34340,SH3,SH,0,8,0,78.00640999302557,140.06427096158393
34341,DD1,DD,3,5,1,28.861739379323623,9.0
34342,DD1,DD,2,9,0,10.0,184.55622449540954
34343,SH6,SH,3,7,0,36.0,84.81155581640984
34344,SH4,SH,1,8,1,87.05170877128145,138.27870407260838
34345,DD5,DD,1,7,0,10.0,128.80993750483694
34346,DD1,DD,4,4,1,65.0,20.808652046684813
34347,SH1,SH,2,8,0,38.0,47.80167361086848
34348,SH2,SH,0,9,0,52.0,172.23530416264836
34349,DD1,DD,0,7,0,54.0,71.06335201775947
34350,DD5,DD,3,2,0,73.0,308.7798568559808
34351,DD1,DD,2,4,0,12.0,4.0
34352,DD6,DD,4,3,0,41.0,40.22437072223753
34353,DD5,DD,1,7,0,26.0,112.01785571952357
34354,SH2,SH,4,6,1,31.0,136.85028315644803
34355,SH3,SH,3,3,0,61.0,52.0
34356,SH6,SH,0,9,0,1.4142135623730951,237.24459951703852
34357,DD4,DD,1,7,0,41.0,50.99019513592785
34358,SH7,SH,2,4,0,1.0,8.0
34359,DD1,DD,2,7,0,2.0,161.64467204334326
34360,DD1,DD,0,7,0,22.0,323.3604799600594
34361,SH7,SH,1,6,0,44.0,76.0
34362,SH7,SH,4,9,1,18.0,8.94427190999916
34363,SH7,SH,3,9,0,6.0,5.0
34364,SH7,SH,1,8,0,41.0,24.0
34365,SH7,SH,4,8,0,7.0,3.1622776601683795
34366,DD5,DD,0,9,1,87.5728268357257,7.810249675906654
34367,DD6,DD,3,7,0,11.0,105.01904589168576
34368,DD5,DD,3,3,1,99.04544411531506,17.4928556845359
34369,SH2,SH,2,6,1,136.0,53.225933528685054
34370,SH4,SH,2,5,0,28.0,336.42978465052704
34371,DD2,DD,0,5,0,12.649110640673518,281.710844661685
34372,DD7,DD,2,1,0,4.0,2.0
34373,DD2,DD,3,8,0,28.0178514522438,35.35533905932738
34374,SH2,SH,3,5,0,128.0,66.12866246946176
34375,SH4,SH,3,2,0,93.64827814754524,80.44874144447506
34376,SH4,SH,2,0,0,98.0,16.97056274847714
34377,SH6,SH,4,1,0,16.0,145.7737973711325
34378,DD6,DD,4,0,1,20.0,32.55764119219941
34379,DD7,DD,2,2,1,31.0,19.924858845171276
34380,SH2,SH,1,5,0,122.0,15.264337522473747
34381,DD2,DD,4,7,1,11.0,1.0
34382,DD4,DD,1,4,0,83.15046602394962,172.04650534085255
34383,SH4,SH,3,8,0,13.0,139.08630414242805
34384,DD5,DD,1,3,0,23.769728648009426,437.6871028485989
34385,DD1,DD,0,9,0,48.507731342539614,44.204072210600685
34386,DD7,DD,1,1,0,48.662100242385755,106.89246933250256
34387,DD4,DD,3,4,1,87.0,37.8549864614954
34388,SH3,SH,2,9,0,70.11419257183242,88.32326986700618
34389,DD6,DD,2,3,0,12.0,95.58765610684259
34390,SH2,SH,3,2,0,136.5283853270081,38.948684188300895
34391,DD2,DD,4,0,0,8.0,53.25410782277739
34392,DD7,DD,2,6,0,65.0,58.05170109479997
34393,DD6,DD,1,5,0,11.0,151.47607071745688
34394,SH3,SH,2,7,0,108.00462953040486,157.87653403846943
34395,DD1,DD,2,5,1,73.24616030891995,9.219544457292887
34396,DD6,DD,2,5,0,17.0,72.27724399837061
34397,DD7,DD,0,3,1,50.24937810560445,9.433981132056603
34398,DD2,DD,3,0,1,28.0,174.07182425654074
34399,SH4,SH,3,1,0,53.0,15.0
34400,SH4,SH,3,7,1,114.0,14.142135623730951
34401,SH2,SH,3,4,1,147.33974345029924,32.64965543462902
34402,SH7,SH,2,8,0,55.90169943749474,149.164338901763
34403,SH2,SH,4,2,0,36.0,37.8021163428716
34404,SH4,SH,1,8,0,30.0,340.26166401756166
34405,SH6,SH,4,8,1,29.614185789921695,35.17101079013795
34406,SH2,SH,3,0,0,17.46424919657298,248.07257002740147
34407,SH6,SH,3,1,0,126.0,8.0
34408,DD6,DD,0,4,0,73.33484846919642,53.74011537017761
34409,DD2,DD,2,9,1,30.0,7.810249675906654
34410,SH6,SH,0,8,0,78.91767862779544,89.56003573022959
34411,DD4,DD,1,9,0,6.324555320336759,4.0
34412,DD4,DD,4,2,1,128.0,151.25144627407698
34413,DD5,DD,2,8,0,26.68332812825267,128.47178678604885
34414,DD7,DD,1,3,0,16.0,158.76082640248507
34415,SH3,SH,2,3,0,55.0,61.85466837676846
34416,DD5,DD,4,4,0,16.0,119.97082978791136
34417,DD5,DD,1,5,0,25.0,128.9961239727768
34418,DD6,DD,4,6,0,9.0,61.0
34419,SH1,SH,1,8,0,31.0,162.78820596099706
34420,DD6,DD,2,7,0,29.0,46.84015371452148
34421,DD5,DD,4,3,1,43.289721643826724,52.0
34422,SH7,SH,2,0,1,46.04345773288535,55.0
34423,SH1,SH,2,8,0,116.61903789690601,71.19691004531025
34424,SH4,SH,2,1,0,1.0,122.57650672131263
34425,SH4,SH,4,0,0,3.0,42.37924020083418
34426,DD5,DD,2,7,0,22.0,151.34397906755325
34427,SH7,SH,4,0,0,1.0,12.0
34428,DD5,DD,3,5,0,108.0,103.9471019317037
34429,SH6,SH,1,0,0,86.0,126.57013865837392
34430,SH7,SH,1,2,1,105.11898020814318,36.235341863986875
34431,DD1,DD,2,6,0,30.0,154.5477272560163
34432,SH3,SH,1,7,0,16.0,81.32035415564789
34433,DD7,DD,2,7,0,49.0,128.00390619039717
34434,DD1,DD,1,8,0,58.077534382926416,89.0
34435,SH4,SH,3,3,0,5.385164807134504,208.38665984174708
34436,SH4,SH,2,8,0,52.23983154643591,46.0
34437,DD1,DD,0,6,0,33.95585369269929,165.89454481688057
34438,SH7,SH,2,5,0,6.0,11.40175425099138
34439,DD2,DD,0,6,0,111.0,189.40960904874916
34440,DD1,DD,1,7,0,64.0,62.03224967708329
34441,DD7,DD,3,1,0,21.0,57.38466694161429
34442,SH4,SH,1,3,0,69.0,151.16216457830973
34443,DD1,DD,2,8,1,19.235384061671343,10.04987562112089
34444,DD4,DD,0,7,0,54.0,139.84276885130672
34445,SH3,SH,0,8,0,59.0,187.83237207680682
34446,SH2,SH,4,2,1,142.0,61.84658438426491
34447,DD2,DD,0,6,1,51.03920062069938,50.21951811795888
34448,SH3,SH,0,7,0,4.123105625617661,74.94664769020693
34449,SH1,SH,3,8,0,130.0,66.88796603276258
34450,SH2,SH,3,5,0,96.0,23.021728866442675
34451,DD6,DD,3,3,1,79.0,16.97056274847714
34452,DD1,DD,2,4,1,61.00819617067857,50.635955604688654
34453,SH3,SH,4,3,0,6.0,97.86725703727473
34454,DD7,DD,1,4,0,51.0,100.80178569846865
34455,DD2,DD,4,9,1,11.704699910719626,3.1622776601683795
34456,SH6,SH,3,3,0,31.0,39.0
34457,DD4,DD,4,9,1,46.0,3.605551275463989
34458,DD5,DD,3,9,1,48.0,8.48528137423857
34459,SH3,SH,3,9,0,33.0,57.87054518492115
34460,SH6,SH,4,8,0,9.0,89.0
34461,SH4,SH,2,4,0,45.0,343.0699637100281
34462,SH6,SH,0,6,0,15.0,168.12197952677099
34463,SH7,SH,3,7,0,5.0,4.0
34464,SH4,SH,4,6,1,103.0,40.45985664828782
34465,SH2,SH,3,7,0,16.0,254.37963754986365
34466,DD1,DD,1,5,0,147.0,46.87216658103186
34467,SH4,SH,3,7,1,113.0,13.152946437965905
34468,SH3,SH,3,7,1,14.0,80.36168241145776
34469,DD1,DD,4,8,0,6.0,21.470910553583888
34470,SH7,SH,1,3,1,44.181444068749045,181.66177363441105
34471,DD5,DD,0,9,0,55.0,41.400483088968905
34472,SH2,SH,3,9,0,15.0,119.88327656516567
34473,SH2,SH,4,6,1,32.0,136.41847382227965
34474,SH6,SH,4,9,1,48.0,25.238858928247925
34475,DD1,DD,1,3,0,64.0,211.06634028191232
34476,SH3,SH,1,6,0,34.0,147.61097520171052
34477,SH7,SH,2,7,0,8.0,159.52429282087414
34478,SH6,SH,4,5,0,67.0,69.65629906907199
34479,SH2,SH,0,5,0,26.0,177.78920102188434
34480,DD4,DD,3,5,0,15.0,74.30343195303969
34481,DD1,DD,4,6,0,6.0,8.94427190999916
34482,DD4,DD,1,9,0,4.123105625617661,125.2078272313676
34483,SH1,SH,3,7,0,55.0,175.56765077883796
34484,SH6,SH,2,1,0,12.0,334.2528982671654
34485,DD6,DD,2,4,0,38.0,88.86506625215557
34486,DD2,DD,1,7,1,17.0,59.20304046246274
34487,DD5,DD,4,9,0,63.0,107.20074626605917
34488,SH1,SH,0,4,0,102.12247548899312,183.8069639594757
34489,SH3,SH,1,2,0,21.0,70.00714249274856
34490,SH7,SH,2,2,0,13.0,32.202484376209235
34491,SH6,SH,4,6,1,79.1012010022604,93.34880824091971
34492,SH2,SH,3,9,0,71.0,75.07329751649384
34493,SH3,SH,1,6,0,48.0,45.221676218380054
34494,SH7,SH,0,7,0,31.0,243.1810025474852
34495,SH4,SH,3,6,1,14.317821063276353,2.0
34496,DD5,DD,1,3,0,26.019223662515376,236.34931774811622
34497,SH3,SH,2,9,1,31.144823004794873,42.0
34498,DD6,DD,4,3,1,75.0,25.45584412271571
34499,SH2,SH,4,5,0,8.0,153.44380078712857
34500,DD5,DD,2,6,0,74.10802925459562,100.65783625729296
34501,DD4,DD,0,6,0,11.0,174.7483905505284
34502,DD6,DD,1,5,0,47.38143096192854,75.43208866258443
34503,SH1,SH,2,6,0,18.0,239.4347510283334
34504,DD6,DD,2,6,0,2.0,162.0524606416083
34505,DD4,DD,4,5,0,4.0,29.154759474226502
34506,DD2,DD,1,6,0,59.0,142.24275025462634
34507,SH3,SH,0,1,0,83.0,194.09533739891847
34508,DD6,DD,0,6,0,36.0,225.16216378423795
34509,DD6,DD,4,2,0,9.055385138137417,62.96824596572466
34510,SH7,SH,2,6,0,38.0,105.11898020814318
34511,SH2,SH,1,4,0,9.0,154.8709139896837
34512,SH7,SH,3,4,0,4.0,3.0
34513,SH4,SH,0,5,0,130.0,352.40459701882435
34514,DD5,DD,4,2,0,58.0,221.0814329607984
34515,DD7,DD,2,3,1,77.1621668954417,44.28317965096906
34516,DD1,DD,2,1,0,126.0,147.13599151805107
34517,DD7,DD,3,1,0,12.0,75.43208866258443
34518,SH2,SH,2,3,0,46.04345773288535,49.09175083453431
34519,DD4,DD,0,5,0,29.0,331.48303123991127
34520,DD1,DD,3,3,0,63.0,114.03946685248927
34521,SH4,SH,0,1,0,111.0,122.06555615733703
34522,SH6,SH,4,1,1,22.360679774997898,7.615773105863909
34523,SH7,SH,3,3,0,5.0,45.254833995939045
34524,SH4,SH,3,2,0,84.5931439302264,50.0
34525,DD6,DD,3,7,0,112.44554237496477,114.84337159801605
34526,SH3,SH,3,5,1,33.0,59.841457201508724
34527,SH6,SH,2,2,0,78.0,48.010415536631214
34528,SH7,SH,0,8,0,3.0,255.53864678361276
34529,SH7,SH,4,5,0,3.0,11.0
34530,DD4,DD,2,7,0,17.0,119.47384651043926
34531,DD4,DD,4,2,1,17.72004514666935,27.018512172212592
34532,SH7,SH,1,3,0,6.0,8.0
34533,SH6,SH,0,9,0,57.0,230.09780529157595
34534,DD6,DD,1,5,0,23.0,105.22357150372724
34535,SH3,SH,1,2,0,25.0,63.56099432828282
34536,DD1,DD,4,2,1,67.0,62.625873247404705
34537,SH6,SH,4,2,0,50.0,26.870057685088806
34538,SH6,SH,1,1,0,102.0,45.69463863518345
34539,DD1,DD,0,9,1,25.317977802344327,24.041630560342615
34540,SH7,SH,1,6,0,64.0,76.89603370785778
34541,SH2,SH,1,7,0,114.9826073804208,221.6776939613005
34542,DD4,DD,3,4,1,88.0,161.20794025109308
34543,DD1,DD,1,5,1,134.0,14.212670403551895
34544,DD2,DD,3,0,0,97.0,387.2324883064436
34545,DD2,DD,0,6,1,76.32168761236873,30.805843601498726
34546,SH6,SH,0,8,0,16.0,73.24616030891995
34547,SH3,SH,0,3,0,46.0,125.67020331009256
34548,SH6,SH,1,1,0,103.0,385.1674960325702
34549,DD7,DD,4,2,1,31.0,1.0
34550,DD4,DD,0,8,0,52.0,107.54068997360952
34551,DD1,DD,1,6,0,67.0,83.43860018001261
34552,DD2,DD,1,5,0,16.0,163.77118183612157
34553,DD7,DD,1,0,0,28.0,82.80096617793781
34554,DD7,DD,3,5,1,24.0,50.08991914547278
34555,SH6,SH,4,8,0,82.0,138.2931668593933
34556,SH4,SH,2,2,0,28.0,66.85057965343307
34557,SH2,SH,2,2,0,5.0,148.73466307488647
34558,DD6,DD,1,2,0,1.0,189.49670181826386
34559,DD4,DD,1,7,0,47.0,108.23123393919151
34560,DD7,DD,3,5,0,9.0,2.0
34561,DD1,DD,0,4,0,77.0,247.3095226634025
34562,SH7,SH,2,8,0,136.2974687952788,20.591260281974
34563,DD1,DD,2,9,0,55.0,136.48809471891678
34564,SH6,SH,4,8,0,114.0,82.41965784932621
34565,DD5,DD,3,2,0,46.09772228646444,208.0
34566,SH3,SH,0,3,0,27.0,354.2033314354906
34567,SH3,SH,4,4,0,44.0,2.8284271247461903
34568,SH3,SH,2,0,1,7.280109889280518,389.1580655723327
34569,SH7,SH,0,4,0,8.0,282.0957284327432
34570,DD4,DD,0,5,1,51.03920062069938,20.024984394500787
34571,DD6,DD,1,2,0,56.0,32.526911934581186
34572,DD2,DD,3,3,1,34.0,13.038404810405298
34573,DD6,DD,4,5,0,3.0,55.71355310873648
34574,SH4,SH,0,5,0,50.0,12.649110640673518
34575,SH6,SH,3,7,0,77.23341245859851,11.313708498984761
34576,DD5,DD,2,6,0,14.0,179.10053042914194
34577,SH6,SH,4,2,1,135.0,69.20260110718382
34578,DD7,DD,0,5,1,131.0,103.58088626768937
34579,DD6,DD,1,1,0,15.0,224.32119828495925
34580,DD5,DD,1,6,0,59.0,161.14899937635357
34581,DD1,DD,0,8,1,74.65252842335616,16.278820596099706
34582,SH6,SH,4,6,1,69.0,49.39635614091387
34583,SH1,SH,2,6,0,64.0,40.162171256046406
34584,SH3,SH,4,5,0,2.0,37.0
34585,SH3,SH,3,6,0,49.8196748283246,68.46897107449476
34586,SH7,SH,3,0,1,25.317977802344327,54.405882034941776
34587,SH2,SH,1,3,1,45.0,85.0
34588,DD7,DD,4,4,0,3.0,17.0
34589,SH7,SH,4,9,0,4.0,13.92838827718412
34590,SH7,SH,1,1,1,100.0,60.0
34591,DD7,DD,2,8,1,123.0,44.82186966202994
34592,DD1,DD,3,3,0,4.0,226.71568097509268
34593,DD4,DD,3,8,1,70.0,34.17601498127012
34594,SH7,SH,4,6,1,11.0,1.0
34595,SH3,SH,4,9,1,31.575306807693888,69.57010852370435
34596,DD7,DD,3,0,1,89.0,40.496913462633174
34597,SH2,SH,2,9,0,2.0,127.98828071350908
34598,DD7,DD,3,2,0,23.0,73.23933369440222
34599,SH3,SH,1,5,0,88.0056816347672,54.78138369920935
34600,DD5,DD,1,7,0,14.0,251.09759058979438
34601,DD5,DD,2,9,0,110.45361017187261,72.11102550927978
34602,DD7,DD,3,8,1,116.0,28.0178514522438
34603,SH6,SH,2,5,0,18.0,230.7834482799839
34604,SH7,SH,4,7,0,2.0,10.44030650891055
34605,DD6,DD,1,2,0,64.0,77.07788269017254
34606,DD7,DD,3,0,1,102.0,40.8166632639171
34607,DD4,DD,1,8,0,23.0,62.07253821135398
34608,SH6,SH,2,7,0,67.0,146.32839779072276
34609,SH1,SH,1,6,0,86.0,39.56008088970496
34610,DD4,DD,1,9,0,7.615773105863909,73.37574531137656
34611,DD2,DD,4,3,1,14.0,8.94427190999916
34612,DD6,DD,0,3,0,23.0,169.45205811674285
34613,DD5,DD,4,3,0,5.0,28.42534080710379
34614,DD1,DD,2,2,0,43.289721643826724,97.94386147176351
34615,DD7,DD,4,9,1,16.0,103.84603988597736
34616,DD6,DD,3,7,0,50.0,217.27862297059966
34617,SH1,SH,1,4,0,43.0,69.58448102845921
34618,SH3,SH,1,5,0,31.0,90.02777349240623
34619,DD2,DD,1,4,0,67.0,184.0244548966251
34620,SH1,SH,3,5,0,86.0,105.09519494249011
34621,SH2,SH,4,2,1,91.54780172128658,77.1621668954417
34622,SH7,SH,3,9,0,24.0,5.0
34623,DD1,DD,1,9,0,89.27485648266257,148.43180252223578
34624,DD2,DD,4,2,1,10.0,12.529964086141668
34625,DD7,DD,3,1,1,74.0,2.8284271247461903
34626,DD2,DD,1,5,1,23.0,49.49747468305833
34627,SH4,SH,1,0,0,46.17358552246078,79.6994353806851
34628,SH2,SH,1,2,0,42.0,48.703182647543684
34629,SH6,SH,2,0,0,62.0,294.55050500720586
34630,SH6,SH,1,6,0,135.0,84.581321815162
34631,DD1,DD,3,8,0,3.0,98.88377015466189
34632,SH6,SH,1,9,0,83.0,2.8284271247461903
34633,SH2,SH,4,5,1,44.553338819890925,17.69180601295413
34634,SH1,SH,3,7,0,98.0,157.20050890502867
34635,DD7,DD,1,4,0,13.0,182.16750533506243
34636,DD7,DD,3,0,0,4.0,91.92388155425118
34637,DD5,DD,4,8,0,2.23606797749979,172.62966141425406
34638,DD5,DD,4,7,1,76.0,13.601470508735444
34639,DD6,DD,1,2,0,8.0,206.60348496576722
34640,SH4,SH,1,0,0,1.0,10.295630140987
34641,SH6,SH,3,9,0,108.0,10.0
34642,DD5,DD,3,2,0,21.0,177.36967046256808
34643,DD2,DD,3,1,1,147.16657229140046,82.92767933567175
34644,DD4,DD,1,6,0,16.0,17.88854381999832
34645,SH6,SH,3,9,0,106.04244433244644,7.810249675906654
34646,SH7,SH,2,4,0,11.0,3.0
34647,SH6,SH,1,0,0,6.0,254.89017242726328
34648,DD5,DD,3,3,0,114.85643212288984,106.4048871058092
34649,DD2,DD,1,8,0,17.0,92.76313923105448
34650,DD6,DD,3,5,0,16.0,169.0266251216062
34651,DD6,DD,2,0,0,15.297058540778355,139.01438774457844
34652,DD6,DD,2,4,0,8.0,91.80958555619343
34653,SH2,SH,2,1,0,29.0,356.08987629529713
34654,SH4,SH,4,2,1,73.02739212103907,7.0
34655,DD5,DD,4,9,0,20.0,118.00423721205946
34656,SH7,SH,4,1,1,12.0,2.0
34657,DD5,DD,1,4,0,125.0,55.47071299343465
34658,DD2,DD,1,3,1,78.23042886243178,32.984845004941285
34659,SH2,SH,1,3,1,85.0,78.77182237323191
34660,SH4,SH,4,2,1,74.0,35.4400902933387
34661,DD1,DD,2,8,1,42.0,44.0
34662,SH4,SH,2,2,1,25.0,26.1725046566048
34663,DD4,DD,2,8,0,46.010868281309364,79.32212806020776
34664,SH4,SH,2,3,0,85.0,103.40696301506973
34665,DD1,DD,4,0,0,60.00833275470999,277.35356496717327
34666,DD5,DD,4,3,1,82.0,38.91015291668744
34667,DD4,DD,0,7,0,35.35533905932738,125.29964086141668
34668,SH4,SH,2,4,0,19.0,324.57972826410463
34669,SH7,SH,0,8,0,2.0,255.32724100651697
34670,SH3,SH,3,8,1,115.0,31.32091952673165
34671,SH6,SH,4,8,0,54.00925846556311,117.33712115098103
34672,SH6,SH,0,5,0,86.02325267042627,244.20483205702544
34673,SH2,SH,3,2,0,104.0768946500615,125.09996003196804
34674,DD7,DD,4,2,0,22.0,45.967379738244816
34675,SH7,SH,4,0,1,26.0,12.727922061357855
34676,DD6,DD,2,4,0,68.0,34.92849839314596
34677,DD2,DD,4,3,0,3.0,20.248456731316587
34678,SH2,SH,3,3,0,23.0,5.0
34679,SH6,SH,0,5,0,64.0,83.40863264674707
34680,DD2,DD,2,4,0,42.0,167.45148551147582
34681,DD7,DD,3,1,1,8.0,7.0
34682,SH7,SH,0,5,1,99.60923651951158,125.57467897629681
34683,SH6,SH,4,8,0,17.0,109.14210919713803
34684,DD6,DD,0,3,0,53.0,45.34313619501854
34685,SH2,SH,4,0,1,31.0,33.54101966249684
34686,DD1,DD,0,6,1,47.38143096192854,68.30812543175226
34687,SH1,SH,3,7,0,57.0,237.00210969525145
34688,SH1,SH,1,8,0,39.0,186.46179233290664
34689,SH6,SH,2,9,0,70.0,30.23243291566195
34690,SH7,SH,1,3,1,67.00746227100382,185.82787734890587
34691,SH4,SH,3,3,0,38.0,61.07372593840988
34692,DD1,DD,1,7,0,79.0,122.78436382536663
34693,SH6,SH,3,2,0,133.843191832831,23.600847442411894
34694,DD5,DD,1,9,0,48.0,207.73540863319377
34695,SH3,SH,2,0,0,124.0,154.8709139896837
34696,DD2,DD,4,9,0,7.0,54.589376255824725
34697,DD2,DD,2,8,0,17.26267650163207,95.50916186418976
34698,DD7,DD,0,4,1,59.0,91.0
34699,SH2,SH,4,3,0,17.0,5.0
34700,DD4,DD,1,9,0,20.0,52.32590180780452
34701,DD1,DD,4,6,1,38.0,6.4031242374328485
34702,SH3,SH,3,9,0,58.0,33.37663853655727
34703,SH6,SH,1,7,0,92.77930803794561,78.77182237323191
34704,DD5,DD,4,2,1,110.0,163.6001222493431
34705,SH1,SH,3,3,0,8.0,266.8332812825267
34706,SH7,SH,2,6,0,12.0,121.1486689980538
34707,SH7,SH,3,8,0,39.0,188.04254837669055
34708,DD4,DD,3,5,0,51.0,107.48023074035522
34709,DD1,DD,2,1,0,27.0,194.87944991712183
34710,SH3,SH,0,3,0,11.0,337.0949421157191
34711,DD7,DD,3,6,0,68.0,76.36753236814714
34712,SH2,SH,0,8,0,15.0,145.7737973711325
34713,SH3,SH,0,1,0,58.54912467321779,427.7756421303111
34714,SH2,SH,2,2,0,116.0,81.21576201698781
34715,DD7,DD,4,9,1,59.0,37.0
34716,DD6,DD,2,6,0,14.0,43.32435804486894
34717,DD7,DD,4,9,1,99.0,46.09772228646444
34718,SH4,SH,4,4,0,57.0,156.54072952429985
34719,DD1,DD,3,9,0,21.0,26.1725046566048
34720,DD2,DD,0,4,0,85.0,199.64217991196148
34721,SH6,SH,3,4,0,7.0,115.93532679903913
34722,DD1,DD,3,8,1,6.324555320336759,33.83784863137726
34723,SH7,SH,2,6,1,75.0,65.29931086925804
34724,SH6,SH,4,2,1,145.0,54.817880294662984
34725,SH2,SH,2,5,0,106.00471687618433,15.231546211727817
34726,DD2,DD,3,5,0,10.0,1.0
34727,SH2,SH,2,8,0,134.0,40.24922359499622
34728,DD4,DD,4,4,1,21.0,18.867962264113206
34729,SH6,SH,1,3,0,49.0,245.65219315121126
34730,SH7,SH,0,3,1,126.0634760745554,7.615773105863909
34731,SH4,SH,4,7,0,70.0,30.805843601498726
34732,SH3,SH,4,9,1,89.0,4.47213595499958
34733,SH2,SH,1,8,0,10.0,286.02447447727263
34734,SH6,SH,1,5,0,117.38824472663352,3.605551275463989
34735,SH1,SH,2,6,0,72.0,21.0
34736,DD5,DD,4,8,0,30.0,125.0
34737,DD4,DD,2,9,0,11.0,36.05551275463989
34738,DD4,DD,2,9,0,22.0,34.66987164671943
34739,DD2,DD,1,7,0,78.0,79.61155694998057
34740,DD1,DD,3,7,1,10.0,57.723478758647246
34741,SH2,SH,3,0,1,89.0,32.28002478313795
34742,DD5,DD,0,4,0,116.1077086157504,445.58388660273613
34743,DD5,DD,0,8,0,48.83646178829912,70.0
34744,SH4,SH,1,4,0,65.0,176.67201249773547
34745,DD1,DD,1,3,1,25.0,4.47213595499958
34746,DD2,DD,4,2,0,8.0,120.50726119201282
34747,SH1,SH,3,8,0,64.00781202322104,195.0
34748,DD6,DD,1,2,0,56.0,120.7683733433551
34749,DD2,DD,3,4,0,65.0,71.28113354878694
34750,DD5,DD,1,7,0,92.0,150.86417732516887
34751,DD5,DD,1,7,1,121.1486689980538,19.313207915827967
34752,SH7,SH,2,5,0,62.20128616033595,12.0
34753,SH7,SH,2,9,1,38.0,15.297058540778355
34754,DD1,DD,4,3,1,21.0,75.45197147855052
34755,SH4,SH,3,8,0,84.0,70.51950084905593
34756,DD6,DD,2,0,0,57.0,113.0
34757,DD4,DD,1,7,0,20.0,60.802960454241045
34758,DD7,DD,2,0,0,7.0,20.615528128088304
34759,DD2,DD,3,9,1,80.0,34.0
